NPRO;CUMUN;NMUN;ALQTBID12_M_VC_11
Teruel;44234;Tramacastiel;
Teruel;44235;Tramacastilla;
Teruel;44236;Tronchón;
Teruel;44237;Urrea de Gaén;
Teruel;44238;Utrillas;300
Teruel;44239;Valacloche;
Teruel;44240;Valbona;
Teruel;44241;Valdealgorfa;
Teruel;44243;Valdecuenca;
Teruel;44244;Valdelinares;
Teruel;44245;Valdeltormo;
Teruel;44246;Valderrobres;314
Teruel;44247;Valjunquera;
Teruel;44249;Vallecillo, El;
Teruel;44250;Veguillas de la Sierra;
Teruel;44251;Villafranca del Campo;
Teruel;44252;Villahermosa del Campo;
Teruel;44256;Villanueva del Rebollar de la Sierra;
Teruel;44257;Villar del Cobo;
Teruel;44258;Villar del Salz;
Teruel;44260;Villarluengo;
Teruel;44261;Villarquemado;
Teruel;44262;Villarroya de los Pinares;
Teruel;44263;Villastar;
Teruel;44264;Villel;
Teruel;44265;Vinaceite;
Teruel;44266;Visiedo;
Teruel;44267;Vivel del Río Martín;
Teruel;44268;Zoma, La;
Toledo;45001;Ajofrín;
Toledo;45002;Alameda de la Sagra;326
Toledo;45003;Albarreal de Tajo;
Toledo;45004;Alcabón;
Toledo;45005;Alcañizo;
Toledo;45006;Alcaudete de la Jara;
Toledo;45007;Alcolea de Tajo;
Toledo;45008;Aldea en Cabo;
Toledo;45009;Aldeanueva de Barbarroya;
Toledo;45010;Aldeanueva de San Bartolomé;
Toledo;45011;Almendral de la Cañada;
Toledo;45012;Almonacid de Toledo;
Toledo;45013;Almorox;
Toledo;45014;Añover de Tajo;
Toledo;45015;Arcicóllar;
Toledo;45016;Argés;412
Toledo;45017;Azután;
Toledo;45018;Barcience;
Toledo;45019;Bargas;392
Toledo;45020;Belvís de la Jara;
Toledo;45021;Borox;349
Toledo;45022;Buenaventura;
Toledo;45023;Burguillos de Toledo;
Toledo;45024;Burujón;
Toledo;45025;Cabañas de la Sagra;350
Toledo;45026;Cabañas de Yepes;
Toledo;45027;Cabezamesada;
Toledo;45028;Calera y Chozas;
Toledo;45029;Caleruela;
Toledo;45030;Calzada de Oropesa;
Toledo;45031;Camarena;350
Toledo;45032;Camarenilla;
Toledo;45033;Campillo de la Jara, El;
Toledo;45034;Camuñas;
Toledo;45035;Cardiel de los Montes;
Toledo;45036;Carmena;
Toledo;45037;Carpio de Tajo, El;
Toledo;45038;Carranque;353
Toledo;45039;Carriches;
Toledo;45040;Casar de Escalona, El;
Toledo;45041;Casarrubios del Monte;350
Toledo;45042;Casasbuenas;
Toledo;45043;Castillo de Bayuela;
Toledo;45045;Cazalegas;
Toledo;45046;Cebolla;
Toledo;45047;Cedillo del Condado;358
Toledo;45048;Cerralbos, Los;
Toledo;45049;Cervera de los Montes;
Toledo;45050;Ciruelos;
Toledo;45051;Cobeja;300
Toledo;45052;Cobisa;
Toledo;45053;Consuegra;289
Toledo;45054;Corral de Almaguer;276
Toledo;45055;Cuerva;
Toledo;45056;Chozas de Canales;
Toledo;45057;Chueca;
Toledo;45058;Domingo Pérez;
Toledo;45059;Dosbarrios;
Toledo;45060;Erustes;
Toledo;45061;Escalona;
Toledo;45062;Escalonilla;
Toledo;45063;Espinoso del Rey;
Toledo;45064;Esquivias;358
Toledo;45065;Estrella, La;
Toledo;45066;Fuensalida;300
Toledo;45067;Gálvez;258
Toledo;45068;Garciotum;
Toledo;45069;Gerindote;269
Toledo;45070;Guadamur;
Toledo;45071;Guardia, La;
Toledo;45072;Herencias, Las;
Toledo;45073;Herreruela de Oropesa;
Toledo;45074;Hinojosa de San Vicente;
Toledo;45075;Hontanar;
Toledo;45076;Hormigos;
Toledo;45077;Huecas;
Toledo;45078;Huerta de Valdecarábanos;
Toledo;45079;Iglesuela, La;
Toledo;45080;Illán de Vacas;
Toledo;45081;Illescas;444
Toledo;45082;Lagartera;
Toledo;45083;Layos;
Toledo;45084;Lillo;
Toledo;45085;Lominchar;350
Toledo;45086;Lucillos;
Toledo;45087;Madridejos;300
Toledo;45088;Magán;350
Toledo;45089;Malpica de Tajo;
Toledo;45090;Manzaneque;
Toledo;45091;Maqueda;
Toledo;45092;Marjaliza;
Toledo;45093;Marrupe;
Toledo;45094;Mascaraque;
Toledo;45095;Mata, La;
Toledo;45096;Mazarambroz;
Toledo;45097;Mejorada;
Toledo;45098;Menasalbas;
Toledo;45099;Méntrida;324
Toledo;45100;Mesegar de Tajo;
Toledo;45101;Miguel Esteban;250
Toledo;45102;Mocejón;325
Toledo;45103;Mohedas de la Jara;
Toledo;45104;Montearagón;
Toledo;45105;Montesclaros;
Toledo;45106;Mora;300
Toledo;45107;Nambroca;
Toledo;45108;Nava de Ricomalillo, La;
Toledo;45109;Navahermosa;
Toledo;45110;Navalcán;
Toledo;45111;Navalmoralejo;
Toledo;45112;Navalmorales, Los;
Toledo;45113;Navalucillos, Los;
Toledo;45114;Navamorcuende;
Toledo;45115;Noblejas;
Toledo;45116;Noez;
Toledo;45117;Nombela;
Toledo;45118;Novés;
Toledo;45119;Numancia de la Sagra;403
Toledo;45120;Nuño Gómez;
Toledo;45121;Ocaña;300
Toledo;45122;Olías del Rey;438
Toledo;45123;Ontígola;391
Toledo;45124;Orgaz;
Toledo;45125;Oropesa;
Toledo;45126;Otero;
Toledo;45127;Palomeque;
Toledo;45128;Pantoja;301
Toledo;45129;Paredes de Escalona;
Toledo;45130;Parrillas;
Toledo;45131;Pelahustán;
Toledo;45132;Pepino;
Toledo;45133;Polán;
Toledo;45134;Portillo de Toledo;
Toledo;45135;Puebla de Almoradiel, La;
Toledo;45136;Puebla de Montalbán, La;300
Toledo;45137;Pueblanueva, La;
Toledo;45138;Puente del Arzobispo, El;
Toledo;45139;Puerto de San Vicente;
Toledo;45140;Pulgar;
Toledo;45141;Quero;
Toledo;45142;Quintanar de la Orden;300
Toledo;45143;Quismondo;
Toledo;45144;Real de San Vicente, El;
Toledo;45145;Recas;288
Toledo;45146;Retamoso de la Jara;
Toledo;45147;Rielves;
Toledo;45148;Robledo del Mazo;
Toledo;45149;Romeral, El;
Toledo;45150;San Bartolomé de las Abiertas;
Toledo;45151;San Martín de Montalbán;
Toledo;45152;San Martín de Pusa;
Toledo;45153;San Pablo de los Montes;
Toledo;45154;San Román de los Montes;
Toledo;45155;Santa Ana de Pusa;
Toledo;45156;Santa Cruz de la Zarza;240
Toledo;45157;Santa Cruz del Retamar;
Toledo;45158;Santa Olalla;317
Toledo;45159;Sartajada;
Toledo;45160;Segurilla;
Toledo;45161;Seseña;482
Toledo;45162;Sevilleja de la Jara;
Toledo;45163;Sonseca;339
Toledo;45164;Sotillo de las Palomas;
Toledo;45165;Talavera de la Reina;360
Toledo;45166;Tembleque;
Toledo;45167;Toboso, El;
Toledo;45168;Toledo;500
Toledo;45169;Torralba de Oropesa;
Toledo;45170;Torrecilla de la Jara;
Toledo;45171;Torre de Esteban Hambrán, La;
Toledo;45172;Torrico;
Toledo;45173;Torrijos;350
Toledo;45174;Totanés;
Toledo;45175;Turleque;
Toledo;45176;Ugena;435
Toledo;45177;Urda;
Toledo;45179;Valdeverdeja;
Toledo;45180;Valmojado;380
Toledo;45181;Velada;
Toledo;45182;Ventas con Peña Aguilera, Las;
Toledo;45183;Ventas de Retamosa, Las;308
Toledo;45184;Ventas de San Julián, Las;
Toledo;45185;Villacañas;300
Toledo;45186;Villa de Don Fadrique, La;
Toledo;45187;Villafranca de los Caballeros;
Toledo;45188;Villaluenga de la Sagra;
Toledo;45189;Villamiel de Toledo;
Toledo;45190;Villaminaya;
Toledo;45191;Villamuelas;
Toledo;45192;Villanueva de Alcardete;
Toledo;45193;Villanueva de Bogas;
Toledo;45194;Villarejo de Montalbán;
Toledo;45195;Villarrubia de Santiago;
Toledo;45196;Villaseca de la Sagra;300
Toledo;45197;Villasequilla;
Toledo;45198;Villatobas;250
Toledo;45199;Viso de San Juan, El;400
Toledo;45200;Yébenes, Los;300
Toledo;45201;Yeles;350
Toledo;45202;Yepes;288
Toledo;45203;Yuncler;330
Toledo;45204;Yunclillos;
Toledo;45205;Yuncos;400
Toledo;45901;Santo Domingo-Caudilla;
Valencia/Valéncia;46001;Ademuz;
Valencia/Valéncia;46002;Ador;
Valencia/Valéncia;46003;Atzeneta d'Albaida;
Valencia/Valéncia;46004;Agullent;
Valencia/Valéncia;46005;Alaquàs;351
Valencia/Valéncia;46006;Albaida;250
Valencia/Valéncia;46007;Albal;358
Valencia/Valéncia;46008;Albalat de la Ribera;
Valencia/Valéncia;46009;Albalat dels Sorells;350
Valencia/Valéncia;46010;Albalat dels Tarongers;
Valencia/Valéncia;46011;Alberic;300
Valencia/Valéncia;46012;Alborache;
Valencia/Valéncia;46013;Alboraya;500
Valencia/Valéncia;46014;Albuixech;350
Valencia/Valéncia;46015;Alcàsser;350
Valencia/Valéncia;46016;Alcàntera de Xúquer;
Valencia/Valéncia;46017;Alzira;350
Valencia/Valéncia;46018;Alcublas;
Valencia/Valéncia;46019;Alcúdia, l';300
Valencia/Valéncia;46020;Alcúdia de Crespins, l';250
Valencia/Valéncia;46021;Aldaia;350
Valencia/Valéncia;46022;Alfafar;371
Valencia/Valéncia;46023;Alfauir;
Valencia/Valéncia;46024;Alfara de la Baronia;
Valencia/Valéncia;46025;Alfara del Patriarca;382
Valencia/Valéncia;46026;Alfarp;
Valencia/Valéncia;46027;Alfarrasí;
Valencia/Valéncia;46028;Algar de Palancia;
Valencia/Valéncia;46029;Algemesí;300
Valencia/Valéncia;46030;Algimia de Alfara;
Valencia/Valéncia;46031;Alginet;300
Valencia/Valéncia;46032;Almàssera;400
Valencia/Valéncia;46033;Almiserà;
Valencia/Valéncia;46034;Almoines;
Valencia/Valéncia;46035;Almussafes;356
Valencia/Valéncia;46036;Alpuente;
Valencia/Valéncia;46037;Alqueria de la Comtessa, l';
Valencia/Valéncia;46038;Andilla;
Valencia/Valéncia;46039;Anna;245
Valencia/Valéncia;46040;Antella;
Valencia/Valéncia;46041;Aras de los Olmos;
Valencia/Valéncia;46042;Aielo de Malferit;
Valencia/Valéncia;46043;Aielo de Rugat;
Valencia/Valéncia;46044;Ayora;250
Valencia/Valéncia;46045;Barxeta;
Valencia/Valéncia;46046;Barx;
Valencia/Valéncia;46047;Bèlgida;
Valencia/Valéncia;46048;Bellreguard;350
Valencia/Valéncia;46049;Bellús;
Valencia/Valéncia;46050;Benagéber;
Valencia/Valéncia;46051;Benaguasil;300
Valencia/Valéncia;46052;Benavites;
Valencia/Valéncia;46053;Beneixida;
Valencia/Valéncia;46054;Benetússer;365
Valencia/Valéncia;46055;Beniarjó;
Valencia/Valéncia;46056;Beniatjar;
Valencia/Valéncia;46057;Benicolet;
Valencia/Valéncia;46058;Benifairó de les Valls;
Valencia/Valéncia;46059;Benifairó de la Valldigna;
Valencia/Valéncia;46060;Benifaió;386
Valencia/Valéncia;46061;Beniflá;
Valencia/Valéncia;46062;Benigánim;233
Valencia/Valéncia;46063;Benimodo;
Valencia/Valéncia;46064;Benimuslem;
Valencia/Valéncia;46065;Beniparrell;300
Valencia/Valéncia;46066;Benirredrà;
Valencia/Valéncia;46067;Benisanó;301
Valencia/Valéncia;46068;Benissoda;
Valencia/Valéncia;46069;Benisuera;
Valencia/Valéncia;46070;Bétera;401
Valencia/Valéncia;46071;Bicorp;
Valencia/Valéncia;46072;Bocairent;200
Valencia/Valéncia;46073;Bolbaite;
Valencia/Valéncia;46074;Bonrepòs i Mirambell;395
Valencia/Valéncia;46075;Bufali;
Valencia/Valéncia;46076;Bugarra;
Valencia/Valéncia;46077;Buñol;300
Valencia/Valéncia;46078;Burjassot;378
Valencia/Valéncia;46079;Calles;
Valencia/Valéncia;46080;Camporrobles;
Valencia/Valéncia;46081;Canals;281
Valencia/Valéncia;46082;Canet d'En Berenguer;400
Valencia/Valéncia;46083;Carcaixent;300
Valencia/Valéncia;46084;Càrcer;
Valencia/Valéncia;46085;Carlet;303
Valencia/Valéncia;46086;Carrícola;
Valencia/Valéncia;46087;Casas Altas;
Valencia/Valéncia;46088;Casas Bajas;
Valencia/Valéncia;46089;Casinos;
Valencia/Valéncia;46090;Castelló de Rugat;256
Valencia/Valéncia;46091;Castellonet de la Conquesta;
Valencia/Valéncia;46092;Castielfabib;
Valencia/Valéncia;46093;Catadau;
Valencia/Valéncia;46094;Catarroja;364
Valencia/Valéncia;46095;Caudete de las Fuentes;
Valencia/Valéncia;46096;Cerdà;
Valencia/Valéncia;46097;Cofrentes;
Valencia/Valéncia;46098;Corbera;
Valencia/Valéncia;46099;Cortes de Pallás;
Valencia/Valéncia;46100;Cotes;
Valencia/Valéncia;46101;Quart de les Valls;
Valencia/Valéncia;46102;Quart de Poblet;300
Valencia/Valéncia;46103;Quartell;
Valencia/Valéncia;46104;Quatretonda;
Valencia/Valéncia;46105;Cullera;350
Valencia/Valéncia;46106;Chelva;123
Valencia/Valéncia;46107;Chella;236
Valencia/Valéncia;46108;Chera;
Valencia/Valéncia;46109;Cheste;300
Valencia/Valéncia;46110;Xirivella;350
Valencia/Valéncia;46111;Chiva;328
Valencia/Valéncia;46112;Chulilla;
Valencia/Valéncia;46113;Daimús;383
Valencia/Valéncia;46114;Domeño;
Valencia/Valéncia;46115;Dos Aguas;
Valencia/Valéncia;46116;Eliana, l';450
Valencia/Valéncia;46117;Emperador;396
Valencia/Valéncia;46118;Enguera;267
Valencia/Valéncia;46119;Ènova, l';
Valencia/Valéncia;46120;Estivella;
Valencia/Valéncia;46121;Estubeny;
Valencia/Valéncia;46122;Faura;320
Valencia/Valéncia;46123;Favara;
Valencia/Valéncia;46124;Fontanars dels Alforins;
Valencia/Valéncia;46125;Fortaleny;
Valencia/Valéncia;46126;Foios;400
Valencia/Valéncia;46127;Font d'En Carròs, la;315
Valencia/Valéncia;46128;Font de la Figuera, la;200
Valencia/Valéncia;46129;Fuenterrobles;
Valencia/Valéncia;46130;Gavarda;
Valencia/Valéncia;46131;Gandia;375
Valencia/Valéncia;46132;Genovés;
Valencia/Valéncia;46133;Gestalgar;
Valencia/Valéncia;46134;Gilet;226
Valencia/Valéncia;46135;Godella;375
Valencia/Valéncia;46136;Godelleta;
Valencia/Valéncia;46137;Granja de la Costera, la;
Valencia/Valéncia;46138;Guadasequies;
Valencia/Valéncia;46139;Guadassuar;343
Valencia/Valéncia;46140;Guardamar de la Safor;
Valencia/Valéncia;46141;Higueruelas;
Valencia/Valéncia;46142;Jalance;
Valencia/Valéncia;46143;Xeraco;350
Valencia/Valéncia;46144;Jarafuel;
Valencia/Valéncia;46145;Xàtiva;320
Valencia/Valéncia;46146;Xeresa;
Valencia/Valéncia;46147;Llíria;325
Valencia/Valéncia;46148;Loriguilla;
Valencia/Valéncia;46149;Losa del Obispo;
Valencia/Valéncia;46150;Llutxent;
Valencia/Valéncia;46151;Llocnou d'En Fenollet;
Valencia/Valéncia;46152;Llocnou de la Corona;
Valencia/Valéncia;46153;Llocnou de Sant Jeroni;
Valencia/Valéncia;46154;Llanera de Ranes;
Valencia/Valéncia;46155;Llaurí;
Valencia/Valéncia;46156;Llombai;
Valencia/Valéncia;46157;Llosa de Ranes, la;
Valencia/Valéncia;46158;Macastre;
Valencia/Valéncia;46159;Manises;385
Valencia/Valéncia;46160;Manuel;288
Valencia/Valéncia;46161;Marines;
Valencia/Valéncia;46162;Massalavés;
Valencia/Valéncia;46163;Massalfassar;401
Valencia/Valéncia;46164;Massamagrell;372
Valencia/Valéncia;46165;Massanassa;353
Valencia/Valéncia;46166;Meliana;376
Valencia/Valéncia;46167;Millares;
Valencia/Valéncia;46168;Miramar;317
Valencia/Valéncia;46169;Mislata;400
Valencia/Valéncia;46170;Mogente/Moixent;249
Valencia/Valéncia;46171;Moncada;361
Valencia/Valéncia;46172;Montserrat;350
Valencia/Valéncia;46173;Montaverner;
Valencia/Valéncia;46174;Montesa;
Valencia/Valéncia;46175;Montitxelvo/Montichelvo;
Valencia/Valéncia;46176;Montroy;276
Valencia/Valéncia;46177;Museros;400
Valencia/Valéncia;46178;Náquera;349
Valencia/Valéncia;46179;Navarrés;225
Valencia/Valéncia;46180;Novelé/Novetlè;
Valencia/Valéncia;46181;Oliva;300
Valencia/Valéncia;46182;Olocau;
Valencia/Valéncia;46183;Olleria, l';250
Valencia/Valéncia;46184;Ontinyent;275
Valencia/Valéncia;46185;Otos;
Valencia/Valéncia;46186;Paiporta;394
Valencia/Valéncia;46187;Palma de Gandía;
Valencia/Valéncia;46188;Palmera;
Valencia/Valéncia;46189;Palomar, el;
Valencia/Valéncia;46190;Paterna;442
Valencia/Valéncia;46191;Pedralba;263
Valencia/Valéncia;46192;Petrés;213
Valencia/Valéncia;46193;Picanya;364
Valencia/Valéncia;46194;Picassent;340
Valencia/Valéncia;46195;Piles;300
Valencia/Valéncia;46196;Pinet;
Valencia/Valéncia;46197;Polinyà de Xúquer;
Valencia/Valéncia;46198;Potríes;
Valencia/Valéncia;46199;Pobla de Farnals, la;400
Valencia/Valéncia;46200;Pobla del Duc, la;
Valencia/Valéncia;46201;Puebla de San Miguel;
Valencia/Valéncia;46202;Pobla de Vallbona, la;377
Valencia/Valéncia;46203;Pobla Llarga, la;355
Valencia/Valéncia;46204;Puig;385
Valencia/Valéncia;46205;Puçol;400
Valencia/Valéncia;46206;Quesa;
Valencia/Valéncia;46207;Rafelbuñol/Rafelbunyol;398
Valencia/Valéncia;46208;Rafelcofer;
Valencia/Valéncia;46209;Rafelguaraf;
Valencia/Valéncia;46210;Ráfol de Salem;
Valencia/Valéncia;46211;Real de Gandía;
Valencia/Valéncia;46212;Real;
Valencia/Valéncia;46213;Requena;300
Valencia/Valéncia;46214;Riba-roja de Túria;380
Valencia/Valéncia;46215;Riola;
Valencia/Valéncia;46216;Rocafort;425
Valencia/Valéncia;46217;Rotglà i Corberà;
Valencia/Valéncia;46218;Rótova;
Valencia/Valéncia;46219;Rugat;
Valencia/Valéncia;46220;Sagunto/Sagunt;360
Valencia/Valéncia;46221;Salem;
Valencia/Valéncia;46222;Sant Joanet;
Valencia/Valéncia;46223;Sedaví;368
Valencia/Valéncia;46224;Segart;
Valencia/Valéncia;46225;Sellent;
Valencia/Valéncia;46226;Sempere;
Valencia/Valéncia;46227;Senyera;
Valencia/Valéncia;46228;Serra;304
Valencia/Valéncia;46229;Siete Aguas;
Valencia/Valéncia;46230;Silla;304
Valencia/Valéncia;46231;Simat de la Valldigna;296
Valencia/Valéncia;46232;Sinarcas;
Valencia/Valéncia;46233;Sollana;330
Valencia/Valéncia;46234;Sot de Chera;
Valencia/Valéncia;46235;Sueca;308
Valencia/Valéncia;46236;Sumacàrcer;
Valencia/Valéncia;46237;Tavernes Blanques;378
Valencia/Valéncia;46238;Tavernes de la Valldigna;300
Valencia/Valéncia;46239;Teresa de Cofrentes;
Valencia/Valéncia;46240;Terrateig;
Valencia/Valéncia;46241;Titaguas;
Valencia/Valéncia;46242;Torrebaja;
Valencia/Valéncia;46243;Torrella;
Valencia/Valéncia;46244;Torrent;392
Valencia/Valéncia;46245;Torres Torres;
Valencia/Valéncia;46246;Tous;
Valencia/Valéncia;46247;Tuéjar;
Valencia/Valéncia;46248;Turís;290
Valencia/Valéncia;46249;Utiel;300
Valencia/Valéncia;46250;Valencia;447
Valencia/Valéncia;46251;Vallada;200
Valencia/Valéncia;46252;Vallanca;
Valencia/Valéncia;46253;Vallés;
Valencia/Valéncia;46254;Venta del Moro;
Valencia/Valéncia;46255;Villalonga;300
Valencia/Valéncia;46256;Vilamarxant;323
Valencia/Valéncia;46257;Villanueva de Castellón;250
Valencia/Valéncia;46258;Villar del Arzobispo;200
Valencia/Valéncia;46259;Villargordo del Cabriel;
Valencia/Valéncia;46260;Vinalesa;365
Valencia/Valéncia;46261;Yátova;
Valencia/Valéncia;46262;Yesa, La;
Valencia/Valéncia;46263;Zarra;
Valencia/Valéncia;46902;Gátova;
Valencia/Valéncia;46903;San Antonio de Benagéber;400
Valencia/Valéncia;46904;Benicull de Xúquer;
Valladolid;47001;Adalia;
Valladolid;47002;Aguasal;
Valladolid;47003;Aguilar de Campos;
Valladolid;47004;Alaejos;
Valladolid;47005;Alcazarén;
Valladolid;47006;Aldea de San Miguel;
Valladolid;47007;Aldeamayor de San Martín;
Valladolid;47008;Almenara de Adaja;
Valladolid;47009;Amusquillo;
Valladolid;47010;Arroyo de la Encomienda;438
Valladolid;47011;Ataquines;
Valladolid;47012;Bahabón;
Valladolid;47013;Barcial de la Loma;
Valladolid;47014;Barruelo del Valle;
Valladolid;47015;Becilla de Valderaduey;
Valladolid;47016;Benafarces;
Valladolid;47017;Bercero;
Valladolid;47018;Berceruelo;
Valladolid;47019;Berrueces;
Valladolid;47020;Bobadilla del Campo;
Valladolid;47021;Bocigas;
Valladolid;47022;Bocos de Duero;
Valladolid;47023;Boecillo;400
Valladolid;47024;Bolaños de Campos;
Valladolid;47025;Brahojos de Medina;
Valladolid;47026;Bustillo de Chaves;
Valladolid;47027;Cabezón de Pisuerga;350
Valladolid;47028;Cabezón de Valderaduey;
Valladolid;47029;Cabreros del Monte;
Valladolid;47030;Campaspero;
Valladolid;47031;Campillo, El;
Valladolid;47032;Camporredondo;
Valladolid;47033;Canalejas de Peñafiel;
Valladolid;47034;Canillas de Esgueva;
Valladolid;47035;Carpio;
Valladolid;47036;Casasola de Arión;
Valladolid;47037;Castrejón de Trabancos;
Valladolid;47038;Castrillo de Duero;
Valladolid;47039;Castrillo-Tejeriego;
Valladolid;47040;Castrobol;
Valladolid;47041;Castrodeza;
Valladolid;47042;Castromembibre;
Valladolid;47043;Castromonte;
Valladolid;47044;Castronuevo de Esgueva;
Valladolid;47045;Castronuño;
Valladolid;47046;Castroponce;
Valladolid;47047;Castroverde de Cerrato;
Valladolid;47048;Ceinos de Campos;
Valladolid;47049;Cervillego de la Cruz;
Valladolid;47050;Cigales;300
Valladolid;47051;Ciguñuela;
Valladolid;47052;Cistérniga;423
Valladolid;47053;Cogeces de Íscar;
Valladolid;47054;Cogeces del Monte;
Valladolid;47055;Corcos;
Valladolid;47056;Corrales de Duero;
Valladolid;47057;Cubillas de Santa Marta;
Valladolid;47058;Cuenca de Campos;
Valladolid;47059;Curiel de Duero;
Valladolid;47060;Encinas de Esgueva;
Valladolid;47061;Esguevillas de Esgueva;
Valladolid;47062;Fombellida;
Valladolid;47063;Fompedraza;
Valladolid;47064;Fontihoyuelo;
Valladolid;47065;Fresno el Viejo;
Valladolid;47066;Fuensaldaña;400
Valladolid;47067;Fuente el Sol;
Valladolid;47068;Fuente-Olmedo;
Valladolid;47069;Gallegos de Hornija;
Valladolid;47070;Gatón de Campos;
Valladolid;47071;Geria;
Valladolid;47073;Herrín de Campos;
Valladolid;47074;Hornillos de Eresma;
Valladolid;47075;Íscar;308
Valladolid;47076;Laguna de Duero;430
Valladolid;47077;Langayo;
Valladolid;47078;Lomoviejo;
Valladolid;47079;Llano de Olmedo;
Valladolid;47080;Manzanillo;
Valladolid;47081;Marzales;
Valladolid;47082;Matapozuelos;
Valladolid;47083;Matilla de los Caños;
Valladolid;47084;Mayorga;
Valladolid;47085;Medina del Campo;342
Valladolid;47086;Medina de Rioseco;340
Valladolid;47087;Megeces;
Valladolid;47088;Melgar de Abajo;
Valladolid;47089;Melgar de Arriba;
Valladolid;47090;Mojados;289
Valladolid;47091;Monasterio de Vega;
Valladolid;47092;Montealegre de Campos;
Valladolid;47093;Montemayor de Pililla;
Valladolid;47094;Moral de la Reina;
Valladolid;47095;Moraleja de las Panaderas;
Valladolid;47096;Morales de Campos;
Valladolid;47097;Mota del Marqués;
Valladolid;47098;Mucientes;
Valladolid;47099;Mudarra, La;
Valladolid;47100;Muriel;
Valladolid;47101;Nava del Rey;
Valladolid;47102;Nueva Villa de las Torres;
Valladolid;47103;Olivares de Duero;
Valladolid;47104;Olmedo;300
Valladolid;47105;Olmos de Esgueva;
Valladolid;47106;Olmos de Peñafiel;
Valladolid;47109;Palazuelo de Vedija;
Valladolid;47110;Parrilla, La;
Valladolid;47111;Pedraja de Portillo, La;
Valladolid;47112;Pedrajas de San Esteban;300
Valladolid;47113;Pedrosa del Rey;
Valladolid;47114;Peñafiel;346
Valladolid;47115;Peñaflor de Hornija;
Valladolid;47116;Pesquera de Duero;
Valladolid;47117;Piña de Esgueva;
Valladolid;47118;Piñel de Abajo;
Valladolid;47119;Piñel de Arriba;
Valladolid;47121;Pollos;
Valladolid;47122;Portillo;271
Valladolid;47123;Pozal de Gallinas;
Valladolid;47124;Pozaldez;
Valladolid;47125;Pozuelo de la Orden;
Valladolid;47126;Puras;
Valladolid;47127;Quintanilla de Arriba;
Valladolid;47128;Quintanilla del Molar;
Valladolid;47129;Quintanilla de Onésimo;
Valladolid;47130;Quintanilla de Trigueros;
Valladolid;47131;Rábano;
Valladolid;47132;Ramiro;
Valladolid;47133;Renedo de Esgueva;441
Valladolid;47134;Roales de Campos;
Valladolid;47135;Robladillo;
Valladolid;47137;Roturas;
Valladolid;47138;Rubí de Bracamonte;
Valladolid;47139;Rueda;
Valladolid;47140;Saelices de Mayorga;
Valladolid;47141;Salvador de Zapardiel;
Valladolid;47142;San Cebrián de Mazote;
